2012-07-07 07:41:37 status config-files libcap1:powerpc 1:1.10-14
2012-07-07 07:41:37 status config-files libcap1:powerpc 1:1.10-14
2012-07-07 07:41:37 status not-installed libcap1:powerpc <none>
2012-07-07 07:41:37 status installed libdb4.8:powerpc 4.8.30-11
2012-07-07 07:41:37 remove libdb4.8:powerpc 4.8.30-11 <none>
2012-07-07 07:41:37 status half-configured libdb4.8:powerpc 4.8.30-11
2012-07-07 07:41:37 status half-installed libdb4.8:powerpc 4.8.30-11
2012-07-07 07:41:37 status config-files libdb4.8:powerpc 4.8.30-11
2012-07-07 07:41:37 status config-files libdb4.8:powerpc 4.8.30-11
2012-07-07 07:41:37 status config-files libdb4.8:powerpc 4.8.30-11
2012-07-07 07:41:38 status not-installed libdb4.8:powerpc <none>
2012-07-07 07:41:38 status installed liblzma2:powerpc 5.0.0-2
2012-07-07 07:41:38 remove liblzma2:powerpc 5.0.0-2 <none>
2012-07-07 07:41:38 status half-configured liblzma2:powerpc 5.0.0-2
2012-07-07 07:41:38 status half-installed liblzma2:powerpc 5.0.0-2
2012-07-07 07:41:38 status config-files liblzma2:powerpc 5.0.0-2
2012-07-07 07:41:38 purge liblzma2:powerpc 5.0.0-2 <none>
2012-07-07 07:41:38 status config-files liblzma2:powerpc 5.0.0-2
2012-07-07 07:41:38 status config-files liblzma2:powerpc 5.0.0-2
2012-07-07 07:41:38 status config-files liblzma2:powerpc 5.0.0-2
2012-07-07 07:41:38 status config-files liblzma2:powerpc 5.0.0-2
2012-07-07 07:41:39 status config-files liblzma2:powerpc 5.0.0-2
2012-07-07 07:41:39 status not-installed liblzma2:powerpc <none>
2012-07-07 07:41:39 status installed libssl0.9.8:powerpc 0.9.8o-7
2012-07-07 07:41:39 remove libssl0.9.8:powerpc 0.9.8o-7 <none>
2012-07-07 07:41:39 status half-configured libssl0.9.8:powerpc 0.9.8o-7
2012-07-07 07:41:39 status half-installed libssl0.9.8:powerpc 0.9.8o-7
2012-07-07 07:41:39 status config-files libssl0.9.8:powerpc 0.9.8o-7
2012-07-07 07:41:39 purge libssl0.9.8:powerpc 0.9.8o-7 <none>
2012-07-07 07:41:39 status config-files libssl0.9.8:powerpc 0.9.8o-7
2012-07-07 07:41:39 status config-files libssl0.9.8:powerpc 0.9.8o-7
2012-07-07 07:41:39 status config-files libssl0.9.8:powerpc 0.9.8o-7
2012-07-07 07:41:45 status config-files libssl0.9.8:powerpc 0.9.8o-7
2012-07-07 07:41:45 status config-files libssl0.9.8:powerpc 0.9.8o-7
2012-07-07 07:41:45 status not-installed libssl0.9.8:powerpc <none>
2012-07-07 07:42:54 startup archives unpack
2012-07-07 07:42:55 install libfile-fnmatch-perl:powerpc <none> 0.02-1+b3
2012-07-07 07:42:55 status half-installed libfile-fnmatch-perl:powerpc 0.02-1+b3
2012-07-07 07:42:55 status triggers-pending man-db:powerpc 2.6.2-1
2012-07-07 07:42:55 status half-installed libfile-fnmatch-perl:powerpc 0.02-1+b3
2012-07-07 07:42:56 status unpacked libfile-fnmatch-perl:powerpc 0.02-1+b3
2012-07-07 07:42:56 status unpacked libfile-fnmatch-perl:powerpc 0.02-1+b3
2012-07-07 07:42:56 install debsums:all <none> 2.0.52
2012-07-07 07:42:56 status half-installed debsums:all 2.0.52
2012-07-07 07:42:56 status half-installed debsums:all 2.0.52
2012-07-07 07:42:57 status unpacked debsums:all 2.0.52
2012-07-07 07:42:57 status unpacked debsums:all 2.0.52
2012-07-07 07:42:57 trigproc man-db:powerpc 2.6.2-1 2.6.2-1
2012-07-07 07:42:57 status half-configured man-db:powerpc 2.6.2-1
2012-07-07 07:43:09 status installed man-db:powerpc 2.6.2-1
2012-07-07 07:43:10 startup packages configure
2012-07-07 07:43:10 configure libfile-fnmatch-perl:powerpc 0.02-1+b3 <none>
2012-07-07 07:43:10 status unpacked libfile-fnmatch-perl:powerpc 0.02-1+b3
2012-07-07 07:43:10 status half-configured libfile-fnmatch-perl:powerpc 0.02-1+b3
2012-07-07 07:43:10 status installed libfile-fnmatch-perl:powerpc 0.02-1+b3
2012-07-07 07:43:10 configure debsums:all 2.0.52 <none>
2012-07-07 07:43:10 status unpacked debsums:all 2.0.52
2012-07-07 07:43:10 status unpacked debsums:all 2.0.52
2012-07-07 07:43:10 status unpacked debsums:all 2.0.52
2012-07-07 07:43:10 status unpacked debsums:all 2.0.52
2012-07-07 07:43:10 status unpacked debsums:all 2.0.52
2012-07-07 07:43:10 status unpacked debsums:all 2.0.52
2012-07-07 07:43:10 status half-configured debsums:all 2.0.52
2012-07-07 07:43:16 status installed debsums:all 2.0.52
2012-07-08 07:40:19 startup archives unpack
2012-07-08 07:40:20 install transmission-common:all <none> 2.52-1
2012-07-08 07:40:20 status half-installed transmission-common:all 2.52-1
2012-07-08 07:40:20 status unpacked transmission-common:all 2.52-1
2012-07-08 07:40:20 status unpacked transmission-common:all 2.52-1
2012-07-08 07:40:21 startup packages configure
2012-07-08 07:40:21 configure transmission-common:all 2.52-1 <none>
2012-07-08 07:40:21 status unpacked transmission-common:all 2.52-1
2012-07-08 07:40:22 status half-configured transmission-common:all 2.52-1
2012-07-08 07:40:22 status installed transmission-common:all 2.52-1
2012-07-08 07:42:47 startup archives unpack
2012-07-08 07:42:48 install libminiupnpc5:powerpc <none> 1.5-2
2012-07-08 07:42:48 status half-installed libminiupnpc5:powerpc 1.5-2
2012-07-08 07:42:48 status unpacked libminiupnpc5:powerpc 1.5-2
2012-07-08 07:42:48 status unpacked libminiupnpc5:powerpc 1.5-2
2012-07-08 07:42:48 install libnatpmp1:powerpc <none> 20110808-3
2012-07-08 07:42:48 status half-installed libnatpmp1:powerpc 20110808-3
2012-07-08 07:42:48 status unpacked libnatpmp1:powerpc 20110808-3
2012-07-08 07:42:48 status unpacked libnatpmp1:powerpc 20110808-3
2012-07-08 07:42:49 install transmission-daemon:powerpc <none> 2.52-1
2012-07-08 07:42:49 status half-installed transmission-daemon:powerpc 2.52-1
2012-07-08 07:42:49 status triggers-pending man-db:powerpc 2.6.2-1
2012-07-08 07:42:49 status half-installed transmission-daemon:powerpc 2.52-1
2012-07-08 07:42:49 status unpacked transmission-daemon:powerpc 2.52-1
2012-07-08 07:42:49 status unpacked transmission-daemon:powerpc 2.52-1
2012-07-08 07:42:50 install minissdpd:powerpc <none> 1.1.20120121-1
2012-07-08 07:42:50 status half-installed minissdpd:powerpc 1.1.20120121-1
2012-07-08 07:42:50 status half-installed minissdpd:powerpc 1.1.20120121-1
2012-07-08 07:42:50 status unpacked minissdpd:powerpc 1.1.20120121-1
2012-07-08 07:42:50 status unpacked minissdpd:powerpc 1.1.20120121-1
2012-07-08 07:42:50 install transmission-cli:powerpc <none> 2.52-1
2012-07-08 07:42:50 status half-installed transmission-cli:powerpc 2.52-1
2012-07-08 07:42:50 status half-installed transmission-cli:powerpc 2.52-1
2012-07-08 07:42:51 status unpacked transmission-cli:powerpc 2.52-1
2012-07-08 07:42:51 status unpacked transmission-cli:powerpc 2.52-1
2012-07-08 07:42:51 trigproc man-db:powerpc 2.6.2-1 2.6.2-1
2012-07-08 07:42:51 status half-configured man-db:powerpc 2.6.2-1
2012-07-08 07:43:00 status installed man-db:powerpc 2.6.2-1
2012-07-08 07:43:01 startup packages configure
2012-07-08 07:43:01 configure libminiupnpc5:powerpc 1.5-2 <none>
2012-07-08 07:43:01 status unpacked libminiupnpc5:powerpc 1.5-2
2012-07-08 07:43:01 status half-configured libminiupnpc5:powerpc 1.5-2
2012-07-08 07:43:02 status installed libminiupnpc5:powerpc 1.5-2
2012-07-08 07:43:02 configure libnatpmp1:powerpc 20110808-3 <none>
2012-07-08 07:43:02 status unpacked libnatpmp1:powerpc 20110808-3
2012-07-08 07:43:02 status half-configured libnatpmp1:powerpc 20110808-3
2012-07-08 07:43:02 status installed libnatpmp1:powerpc 20110808-3
2012-07-08 07:43:02 configure transmission-daemon:powerpc 2.52-1 <none>
2012-07-08 07:43:02 status unpacked transmission-daemon:powerpc 2.52-1
2012-07-08 07:43:02 status unpacked transmission-daemon:powerpc 2.52-1
2012-07-08 07:43:02 status unpacked transmission-daemon:powerpc 2.52-1
2012-07-08 07:43:02 status unpacked transmission-daemon:powerpc 2.52-1
2012-07-08 07:43:02 status unpacked transmission-daemon:powerpc 2.52-1
2012-07-08 07:43:02 status half-configured transmission-daemon:powerpc 2.52-1
2012-07-08 07:43:08 status installed transmission-daemon:powerpc 2.52-1
2012-07-08 07:43:08 configure minissdpd:powerpc 1.1.20120121-1 <none>
2012-07-08 07:43:08 status unpacked minissdpd:powerpc 1.1.20120121-1
2012-07-08 07:43:09 status unpacked minissdpd:powerpc 1.1.20120121-1
2012-07-08 07:43:09 status unpacked minissdpd:powerpc 1.1.20120121-1
2012-07-08 07:43:09 status half-configured minissdpd:powerpc 1.1.20120121-1
2012-07-08 07:43:10 status installed minissdpd:powerpc 1.1.20120121-1
2012-07-08 07:43:10 configure transmission-cli:powerpc 2.52-1 <none>
2012-07-08 07:43:10 status unpacked transmission-cli:powerpc 2.52-1
2012-07-08 07:43:10 status half-configured transmission-cli:powerpc 2.52-1
2012-07-08 07:43:10 status installed transmission-cli:powerpc 2.52-1
